date,Adj Close,Close,High,Low,Open,Volume
2021-08-18,18.974369049072266,19.040000915527344,19.63400077819824,19.0,19.5,285913000
2021-08-19,19.72975349426269,19.79800033569336,20.4950008392334,18.761999130249023,19.49399948120117,766555000
2021-08-20,20.74424743652344,20.81599998474121,20.864999771118164,19.933000564575195,19.99099922180176,675741000
2021-08-23,21.88231086730957,21.95800018310547,21.996999740600582,20.950000762939453,20.97100067138672,575807000
2021-08-24,21.71788215637207,21.792999267578125,21.958999633789062,21.53499984741211,21.75300025939941,297299000
2021-08-25,22.13643264770508,22.21299934387207,22.46999931335449,21.722000122070312,21.73699951171875,347701000
2021-08-26,21.99193572998047,22.06800079345703,22.34000015258789,21.790000915527344,22.200000762939453,237940000
2021-08-27,22.557971954345703,22.63599967956543,22.722000122070312,22.16699981689453,22.18400001525879,304722000
2021-08-30,22.60979652404785,22.6879997253418,23.042999267578125,22.551000595092773,22.82999992370605,262580000
2021-08-31,22.311771392822266,22.38500022888184,22.69499969482422,22.1200008392334,22.69499969482422,259850000
2021-09-01,22.367586135864254,22.44099998474121,22.69700050354004,22.35700035095215,22.48500061035156,201767000
2021-09-02,22.322736740112305,22.395999908447266,22.593000411987305,22.295000076293945,22.51799964904785,187834000
2021-09-03,22.76827812194824,22.843000411987305,22.98600006103516,22.200000762939453,22.325000762939453,280532000
2021-09-07,22.587862014770508,22.66200065612793,22.89900016784668,22.52199935913086,22.83300018310547,198107000
2021-09-08,22.265926361083984,22.339000701904297,22.61000061035156,21.976999282836918,22.51300048828125,254434000
2021-09-09,22.10445022583008,22.177000045776367,22.538000106811523,22.131000518798828,22.312000274658203,196856000
2021-09-10,22.40447235107422,22.47800064086914,22.625999450683597,22.270000457763672,22.347999572753903,248376000
2021-09-13,22.079540252685547,22.152000427246094,22.964000701904297,21.857999801635746,22.68400001525879,297500000
2021-09-14,22.16924285888672,22.242000579833984,22.40999984741211,22.086000442504883,22.274999618530277,199755000
2021-09-15,22.26791763305664,22.340999603271484,22.367000579833984,21.965999603271484,22.30900001525879,166538000
2021-09-16,22.16924285888672,22.242000579833984,22.277000427246094,21.927000045776367,22.183000564575195,156033000
2021-09-17,21.82836151123047,21.899999618530277,22.32099914550781,21.82999992370605,22.299999237060547,294503000
2021-09-20,21.043930053710938,21.113000869750977,21.433000564575195,20.66200065612793,21.145999908447266,349440000
2021-09-21,21.17650032043457,21.246000289916992,21.424999237060547,20.950000762939453,21.41699981689453,204688000
2021-09-22,21.869220733642575,21.94099998474121,21.959999084472656,21.19599914550781,21.36599922180176,268726000
2021-09-23,22.408456802368164,22.48200035095215,22.53499984741211,21.88999938964844,22.13999938964844,248555000
2021-09-24,22.008766174316406,22.08099937438965,22.14900016784668,21.86100006103516,22.06999969482422,217655000
2021-09-27,21.58914375305176,21.65999984741211,21.798999786376957,21.325000762939453,21.709999084472656,245215000
2021-09-28,20.63129234313965,20.698999404907227,21.41900062561035,20.650999069213867,21.214000701904297,343069000
2021-09-29,20.44988441467285,20.517000198364254,21.017000198364254,20.46699905395508,20.940000534057617,218394000
2021-09-30,20.64823532104492,20.715999603271484,21.06599998474121,20.6879997253418,20.76799964904785,221009000
2021-10-01,20.674150466918945,20.742000579833984,20.858999252319336,20.202999114990234,20.75,240978000
2021-10-04,19.66745376586914,19.73200035095215,20.54199981689453,19.55500030517578,20.503999710083008,345635000
2021-10-05,20.38409996032715,20.451000213623047,20.64800071716309,19.85400009155273,19.950000762939453,279282000
2021-10-06,20.632287979125977,20.700000762939453,20.71999931335449,20.07999992370605,20.1200008392334,297202000
2021-10-07,21.006059646606445,21.075000762939453,21.32200050354004,20.972000122070312,21.09199905395508,256919000
2021-10-08,20.76285743713379,20.83099937438965,21.20599937438965,20.774999618530277,21.10099983215332,151258000
2021-10-11,20.62730407714844,20.69499969482422,21.0629997253418,20.51099967956543,20.575000762939453,163388000
2021-10-12,20.603376388549805,20.67099952697754,21.05699920654297,20.527999877929688,20.827999114990234,162134000
2021-10-13,20.87050437927246,20.93899917602539,20.989999771118164,20.71299934387207,20.917999267578125,180652000
2021-10-14,21.67486572265625,21.746000289916992,21.7549991607666,21.121999740600582,21.288000106811523,243589000
2021-10-15,21.79048156738281,21.86199951171875,21.93099975585937,21.66200065612793,21.809999465942383,226994000
2021-10-18,22.149303436279297,22.222000122070312,22.291000366210938,21.643999099731445,21.749000549316406,189494000
2021-10-19,22.217084884643555,22.290000915527344,22.378999710083008,22.03700065612793,22.275999069213867,161473000
2021-10-20,22.03069496154785,22.10300064086914,22.433000564575195,21.98200035095215,22.30500030517578,146276000
2021-10-21,22.61776733398437,22.691999435424805,22.711000442504883,22.08300018310547,22.097000122070312,187590000
2021-10-22,22.65165901184082,22.72599983215332,23.1299991607666,22.56100082397461,22.822999954223636,249384000
2021-10-25,23.090219497680664,23.166000366210938,23.354999542236328,22.770000457763672,22.972999572753903,230235000
2021-10-26,24.636140823364254,24.71699905395508,25.25900077819824,23.923999786376957,23.98900032043457,485898000
2021-10-27,24.37101554870605,24.451000213623047,25.09000015258789,24.28199958801269,24.474000930786133,245990000
2021-10-28,24.85940933227539,24.94099998474121,24.950000762939453,24.52300071716309,24.87800025939941,234204000
2021-10-29,25.483362197875977,25.566999435424805,25.708999633789062,25.0,25.000999450683597,292503000
2021-11-01,25.742515563964844,25.82699966430664,25.893999099731445,25.226999282836918,25.64900016784668,265740000
2021-11-02,26.31463623046875,26.400999069213867,26.67799949645996,25.799999237060547,25.82200050354004,294112000
2021-11-03,26.51099395751953,26.597999572753903,26.78400039672852,26.23500061035156,26.670000076293945,239910000
2021-11-04,29.703514099121094,29.801000595092773,31.364999771118164,27.118000030517575,27.22900009155273,1153631000
2021-11-05,29.654672622680664,29.75200080871582,31.399999618530277,29.40999984741211,30.187000274658203,851260000
2021-11-08,30.70323371887207,30.804000854492188,31.100000381469727,29.90699958801269,30.14900016784668,503101000
2021-11-09,30.55671501159668,30.65699958801269,32.310001373291016,29.964000701904297,32.28200149536133,646746000
2021-11-10,29.36263084411621,29.458999633789062,30.850000381469727,28.777999877929688,29.356000900268555,636206000
2021-11-11,30.290584564208984,30.38999938964844,30.59000015258789,29.777000427246094,30.468000411987305,332172000
2021-11-12,30.290584564208984,30.38999938964844,30.68000030517578,29.6299991607666,30.01000022888184,413054000
2021-11-15,29.926782608032227,30.024999618530277,30.643999099731445,29.246999740600582,30.552000045776367,384909000
2021-11-16,30.10420036315918,30.202999114990234,30.38999938964844,29.70599937438965,29.75900077819824,264484000
2021-11-17,29.1652774810791,29.26099967956543,30.50900077819824,28.799999237060547,30.417999267578125,428508000
2021-11-18,31.571382522583008,31.674999237060547,32.7599983215332,31.32099914550781,32.367000579833984,781711000
2021-11-19,32.877098083496094,32.98500061035156,33.0880012512207,31.905000686645508,32.24300003051758,533867000
2021-11-22,31.851465225219727,31.95599937438965,34.64699935913086,31.899999618530277,33.516998291015625,754335000
2021-11-23,31.642152786254883,31.746000289916992,32.36000061035156,30.8799991607666,31.53499984741211,532163000
2021-11-24,32.56711196899414,32.67399978637695,32.85499954223633,30.92799949645996,31.461000442504883,435162000
2021-11-26,31.39994430541992,31.50300025939941,32.709999084472656,31.350000381469727,32.599998474121094,283069000
2021-11-29,33.266815185546875,33.375999450683594,33.4119987487793,32.0359992980957,32.36600112915039,454964000
2021-11-30,32.56909942626953,32.67599868774414,33.35300064086914,31.86400032043457,33.16899871826172,622066000
2021-12-01,31.33600425720215,31.434999465942383,33.28900146484375,31.3799991607666,33.21900177001953,484368000
2021-12-02,32.02482986450195,32.125999450683594,32.47800064086914,31.024999618530277,31.214000701904297,472890000
2021-12-03,30.59634017944336,30.69300079345703,32.12900161743164,30.1299991607666,32.0,544325000
2021-12-06,29.942405700683597,30.03700065612793,30.24099922180176,28.038000106811523,29.8799991607666,658938000
2021-12-07,32.32487487792969,32.426998138427734,32.44900131225586,30.650999069213867,30.957000732421875,593053000
2021-12-08,31.72577476501465,31.826000213623047,32.290000915527344,31.42099952697754,31.999000549316406,475551000
2021-12-09,30.39398002624512,30.489999771118164,32.20500183105469,30.42799949645996,31.733999252319336,488507000
2021-12-10,30.102903366088867,30.197999954223636,31.30500030517578,29.86100006103516,31.149999618530277,488825000
2021-12-13,28.07231330871582,28.160999298095703,30.29400062561035,28.11599922180176,30.249000549316406,598344000
2021-12-14,28.24776268005371,28.33699989318848,28.67799949645996,27.25,27.698999404907227,667035000
2021-12-15,30.36307716369629,30.458999633789062,30.5,27.83799934387207,28.399999618530277,698297000
2021-12-16,28.29760360717773,28.386999130249023,31.15999984741211,28.093000411987305,31.152000427246094,707366000
2021-12-17,27.71344947814941,27.801000595092773,28.92200088500977,27.76000022888184,27.98500061035156,713758000
