date,Adj Close,Close,High,Low,Open,Volume
2022-05-03,1.249828219413757,1.249828219413757,1.2566444873809814,1.2493799924850464,1.2501094341278076,0
2022-05-04,1.2500405311584473,1.2500405311584473,1.2537612915039062,1.246742844581604,1.2499375343322754,0
2022-05-05,1.261813759803772,1.261813759803772,1.2631685733795166,1.2327568531036377,1.2618932723999023,0
2022-05-06,1.2364147901535034,1.2364147901535034,1.2380222082138062,1.2277697324752808,1.236644268035889,0
2022-05-09,1.2326656579971311,1.2326656579971311,1.240494728088379,1.2262115478515625,1.2328935861587524,0
2022-05-10,1.2338824272155762,1.2338824272155762,1.237470626831055,1.2293771505355835,1.2334866523742676,0
2022-05-11,1.2309207916259766,1.2309207916259766,1.239802598953247,1.228199481964111,1.230754017829895,0
2022-05-12,1.2234212160110474,1.2234212160110474,1.224814772605896,1.2171372175216677,1.223466157913208,0
2022-05-13,1.220613718032837,1.220613718032837,1.2245148420333862,1.2157167196273804,1.2204350233078003,0
2022-05-16,1.2258507013320925,1.2258507013320925,1.2297248840332031,1.2218962907791138,1.2261513471603394,0
2022-05-17,1.2324832677841189,1.2324832677841189,1.2498124837875366,1.2322099208831787,1.2327111959457395,0
2022-05-18,1.2484394311904907,1.2484394311904907,1.2500624656677246,1.237424612045288,1.2490476369857788,0
2022-05-19,1.2345831394195557,1.2345831394195557,1.2522697448730469,1.2340651750564575,1.234766125679016,0
2022-05-20,1.2462146282196045,1.2462146282196045,1.2498750686645508,1.243966817855835,1.2465564012527466,0
2022-05-23,1.2504063844680786,1.2504063844680786,1.2601124048233032,1.2501249313354492,1.250687837600708,0
2022-05-24,1.256754994392395,1.256754994392395,1.2596838474273682,1.2472715377807615,1.2567708492279053,0
2022-05-25,1.2542959451675415,1.2542959451675415,1.2557923793792725,1.2484238147735596,1.2541544437408447,0
2022-05-26,1.258610486984253,1.258610486984253,1.262116312980652,1.2553036212921145,1.2587007284164429,0
2022-05-27,1.261734127998352,1.261734127998352,1.2666244506835938,1.2587165832519531,1.2618615627288818,0
2022-05-30,1.262833595275879,1.262833595275879,1.26603102684021,1.261765956878662,1.2625147104263306,0
2022-05-31,1.264702081680298,1.264702081680298,1.2648460865020752,1.2562499046325684,1.2645262479782104,0
2022-06-01,1.2608909606933594,1.2608909606933594,1.2616863250732422,1.246012806892395,1.2609704732894895,0
2022-06-02,1.2483147382736206,1.2483147382736206,1.256960391998291,1.2470382452011108,1.2484238147735596,0
2022-06-03,1.2579249143600464,1.2579249143600464,1.259001851081848,1.24945330619812,1.2577824592590332,0
2022-06-06,1.249230146408081,1.249230146408081,1.257703423500061,1.2479876279830933,1.2488292455673218,0
2022-06-07,1.2523481845855713,1.2523481845855713,1.2594457864761353,1.243440866470337,1.25231671333313,0
2022-06-08,1.2587324380874634,1.2587324380874634,1.258985996246338,1.2515017986297607,1.258605718612671,0
2022-06-09,1.254028558731079,1.254028558731079,1.2553982734680176,1.249297261238098,1.254217267036438,0
2022-06-10,1.249297261238098,1.249297261238098,1.2518151998519895,1.2315573692321775,1.2493752241134644,0
2022-06-13,1.2274909019470217,1.2274909019470217,1.23001229763031,1.2127680778503418,1.2278074026107788,0
2022-06-14,1.2144765853881836,1.2144765853881836,1.220271110534668,1.199256420135498,1.2144027948379517,0
2022-06-15,1.201258897781372,1.201258897781372,1.2125327587127686,1.1992132663726809,1.201345443725586,0
2022-06-16,1.2174336910247805,1.2174336910247805,1.2344917058944702,1.205036997795105,1.218145489692688,0
2022-06-17,1.2354830503463743,1.2354830503463743,1.2350252866744995,1.217404007911682,1.2350252866744995,0
2022-06-20,1.2228227853775024,1.2228227853775024,1.2277772426605225,1.2200626134872437,1.2228227853775024,0
2022-06-21,1.225174903869629,1.225174903869629,1.2319215536117554,1.224919676780701,1.225009799003601,0
2022-06-22,1.2266627550125122,1.2266627550125122,1.23146653175354,1.2168558835983276,1.2264070510864258,0
2022-06-23,1.225084900856018,1.225084900856018,1.2294678688049316,1.2171818017959597,1.2253249883651731,0
2022-06-24,1.2260762453079224,1.2260762453079224,1.2316787242889404,1.224349856376648,1.2261964082717896,0
2022-06-27,1.228244662284851,1.228244662284851,1.2330759763717651,1.2239753007888794,1.2288031578063965,0
2022-06-28,1.2267379760742188,1.2267379760742188,1.2291052341461182,1.218769073486328,1.2267531156539917,0
2022-06-29,1.218976974487305,1.218976974487305,1.2212249040603638,1.2106831073760986,1.218635320663452,0
2022-06-30,1.2131799459457395,1.2131799459457395,1.218620538711548,1.209438443183899,1.213106393814087,0
2022-07-01,1.2160863876342771,1.2160863876342771,1.2162047624588013,1.198063850402832,1.2159976959228516,0
2022-07-04,1.2102727890014648,1.2102727890014648,1.2165154218673706,1.2086344957351685,1.2105804681777954,0
2022-07-05,1.211445689201355,1.211445689201355,1.2126061916351318,1.1900511980056765,1.2114017009735107,0
2022-07-06,1.19491446018219,1.19491446018219,1.1986383199691772,1.187761306762695,1.194957256317139,0
2022-07-07,1.1923214197158811,1.1923214197158811,1.2021831274032593,1.1910008192062378,1.1918951272964478,0
2022-07-08,1.2028049230575562,1.2028049230575562,1.2055310010910034,1.1921935081481934,1.2031956911087036,0
2022-07-11,1.2016630172729492,1.2016630172729492,1.2019952535629272,1.1869436502456665,1.2017786502838137,0
2022-07-12,1.1900936365127563,1.1900936365127563,1.191213607788086,1.1811256408691406,1.18999445438385,0
2022-07-13,1.1877753734588623,1.1877753734588623,1.1959433555603027,1.1835299730300903,1.1882693767547607,0
2022-07-14,1.186380386352539,1.186380386352539,1.1884106397628784,1.1763184070587158,1.1861974000930786,0
2022-07-15,1.1839643716812134,1.1839643716812134,1.1873664855957031,1.1805957555770874,1.183866262435913,0
2022-07-18,1.1888344287872314,1.1888344287872314,1.203022003173828,1.187549710273743,1.188792109489441,0
2022-07-19,1.194828748703003,1.194828748703003,1.2042824029922483,1.1929330825805664,1.195071578025818,0
2022-07-20,1.2003505229949951,1.2003505229949951,1.203659176826477,1.195828914642334,1.2004225254058838,0
2022-07-21,1.1971746683120728,1.1971746683120728,1.2002352476119995,1.1893010139465332,1.1966159343719482,0
2022-07-22,1.1996161937713623,1.1996161937713623,1.2064181566238403,1.1920230388641355,1.1996880769729614,0
2022-07-25,1.1986957788467407,1.1986957788467407,1.208313226699829,1.1962151527404783,1.198422908782959,0
2022-07-26,1.2055164575576782,1.2055164575576782,1.2092190980911257,1.1965444087982178,1.205763578414917,0
2022-07-27,1.2036880254745483,1.2036880254745483,1.2086637020111084,1.2022265195846558,1.203818440437317,0
2022-07-28,1.2163082361221311,1.2163082361221311,1.2190513610839844,1.2104486227035522,1.216663479804993,0
2022-07-29,1.2173447608947754,1.2173447608947754,1.224259853363037,1.2067092657089231,1.2174484729766846,0
2022-08-01,1.2167373895645142,1.2167373895645142,1.2291958332061768,1.2164857387542725,1.2167818546295166,0
2022-08-02,1.2254151105880735,1.2254151105880735,1.2278375625610352,1.218175172805786,1.2259559631347656,0
2022-08-03,1.214299559593201,1.214299559593201,1.2207329273223877,1.2101556062698364,1.214786410331726,0
2022-08-04,1.2138278484344482,1.2138278484344482,1.2195122241973877,1.2071754932403564,1.2139458656311035,0
2022-08-05,1.215849757194519,1.215849757194519,1.2167521715164185,1.2007685899734497,1.21592378616333,0
2022-08-08,1.2059526443481443,1.2059526443481443,1.2135186195373535,1.2048628330230713,1.20638906955719,0
2022-08-09,1.208473801612854,1.208473801612854,1.2129298448562622,1.2068257331848145,1.208503007888794,0
2022-08-10,1.207423210144043,1.207423210144043,1.2274457216262815,1.206723928451538,1.2072628736495972,0
2022-08-11,1.2212995290756226,1.2212995290756226,1.2248897552490234,1.2182939052581787,1.2212845087051392,0
2022-08-12,1.2196162939071655,1.2196162939071655,1.2210012674331665,1.2103606462478638,1.219660997390747,0
2022-08-15,1.2127974033355713,1.2127974033355713,1.2147716283798218,1.2051241397857666,1.2129886150360107,0
2022-08-16,1.205690860748291,1.205690860748291,1.2116365432739258,1.200941562652588,1.2055600881576538,0
2022-08-17,1.209818959236145,1.209818959236145,1.2138131856918335,1.2029930353164673,1.2096725702285769,0
2022-08-18,1.2045146226882937,1.2045146226882937,1.2078169584274292,1.196888089179993,1.2045869827270508,0
2022-08-19,1.193274736404419,1.193274736404419,1.1933743953704834,1.179328680038452,1.1933743953704834,0
2022-08-22,1.1818095445632937,1.1818095445632937,1.1838523149490356,1.1742602586746216,1.1817677021026611,0
2022-08-23,1.1766505241394043,1.1766505241394043,1.187324047088623,1.172003149986267,1.1767059564590454,0
